,text,sentiment,comment_clean
10931,Chất lượng Sp kém. Len xấu ,0,chất_lượng sản_phẩm kém len xấu
10932,Chất lượng sản phẩm kém. Phục vụ ổnMua hai đôi  size 26 ok. Đôi size 21 bị lỗi. Bên bán cho trả. Nhưng việc trả hàng lại là bên mình phải chịu ( lúc đặt mua hàng cũng mình chịu hàng lỗi trả hang cũng mình chịu ?) Trong khi mình đã đặt tiếp đôi mới thay đôi lỗi cũng mình chịu phí. Nên hủy luôn,0,chất_lượng sản_phẩm kém phục_vụ ổnmua hai đôi size 26 được đôi size 21 lỗi bán cho hàng phải đặt mua hàng hàng lỗi hang đặt tiếp đôi thay đôi lỗi phí nên_hủy
10933,C chủ tv nhiệt tình chiều khách tuy hàng có hơi lỗi 1 tí nhưng k đáng kể hangf giao nguyên hộp nilong đầy đủ tks shop!,1,c chủ tv nhiệt_tình chiều khách_hàng hơi lỗi 1 tí không hangf giao nguyên hộp nilong đầy_đủ tks shop
10934,Hàng đóng gói của lixibox đẹp quá rửa mặt cực thích vậy mà giá lại rẻ hơn bên lixibox yêu quá đi thôi ,1,hàng đóng_gói lixibox đẹp rửa mặt cực thích giá rẻ hơn lixibox yêu đi
10935,Mùi quá gắt. Như mùi dầu xanh. Khong phải mui lavender. Tôi ko thể chịu đc mùi này :(,0,mùi gắt như mùi dầu xanh khong phải mui lavender được mùi
10936,Giày đẹp; shop giao đúng size.  Giao hàng hơi lâu. Nhưng nhận được hàng đúng ý nên cũng mừng. Thank shop,1,giày đẹp shop giao đúng size giao hàng hơi lâu được hàng đúng ý nên mừng thank shop
10937,Sp tuyet voi hang y hinh 100% giao hang nhanh chong rat thich tac phong lam viec cua Shop. Se ung ho Shop trong thoi gian tiep theo😊,1,sản_phẩm tuyet voi hang_y hinh 100 giao hang nhanh chong rat thich tac phong lam viec táng shop se_ung ho shop thôi gian tiep
10938,Chất lượng sản phẩm tuyệt vời... Shop phục vụ rất tốt,1,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt
10939,Bạn hàng đưa hàng thiếu là sao b.lam an như thế ko bên đc đâu.,0,bạn_hàng hàng lam an không được
10940,Cài sao z shop ơi,1,cài shop
10941,Hàng rất đẹp nha!,1,hàng đẹp
10942, Shop phục vụ rất tốt. Cảm ơn shop đã lên deal Sách mới chuẩn chất lượng 👌,1,shop phục_vụ tốt shop deal sách chuẩn chất_lượng
10943,Chất lượng sản phẩm tuyệt vời. Thời gian giao hàng rất nhanh. ,1,chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh
10944,Sp tạm đc. Nhưng shop không gửi bin như shop nói ,0,sản_phẩm tạm được shop không gửi bin như shop
10945,Đi đc 2 ngày đã rách ra tnay r,0,đi được 2 rách tnay rồi
10946,"Hàng tốt lắm thank shop
",1,hàng tốt lắm thank shop
10947,Shop rất rất tệ trừ khi mấy bạn mua đúng size thì thôi chứ xin đổi lại thì shop bị CÂM chất lượng sản phẩm tệ đế thô vải mai ẩu tiền nào của đấy KHÔNG NÊN CHỌN MUA CỦA SHOP NÀY,0,shop tệ trừ mấy mua đúng size đổi shop câm chất_lượng sản_phẩm tệ đế thô vải mai ẩu tiền đấy không nên mua shop
10948,đồ dỏm,0,đồ dỏm
10949, Giầy đẹp ngon bổ lại rẻ nhé,1,giày đẹp ngon bổ rẻ
10950,Đóng góii đuọc,0,đóng góii đuọc
10951,Khăn rất mềm đẹp giá quá yêu so với chất lượng,1,khăn mềm đẹp giá yêu chất_lượng
10952,giày quá đẹp un y hình rất đáng tiền,1,giày đẹp ủn y hình tiền
10953,Rất tốt  Chất lượng sản phẩm tuyệt vời. Giao hàng tận nơi nhanh lẹ.. Cảm ơn shop,1,tốt chất_lượng sản_phẩm tuyệt_vời giao hàng tận nhanh lẹ shop
10954,lừa đảo không xay được đồ cứng .mà quảng cáo xay được cua. thất vọng quá!,0,lừa_đảo không xay được đồ cứng quảng_cáo xay được táng thất_vọng
10955,Khá là xinh,1,xinh
10956,hàng kém chất lượng đã qua sử dụng ko còn nguyên sezitem cách đóng gói sản phẩm quá tệ khuyên mn đừng nên mua,0,hàng kém chất_lượng không nguyên sezitem đóng_gói sản_phẩm tệ khuyên đừng nên mua
10957,"Serum chính hãng. Check tem sms, mã vạch đều ok. Chất lượng của serum ko cần phải nói nhiều. Đáng đồng tiền bác gạo. Rất phù hợp với học sinh, sinh viên và nhân viên văn phòng.
Mình sẽ còn ủng hộ dài dài. Shop uy tín chu đáo giao hàng rất nhanh ",1,serum chính hãng check tem sms mã_vạch được chất_lượng serum không cần phải nhiều đồng_tiền gạo học_sinh sinh_viên nhân_viên văn_phòng ủng_hộ dài_dài shop uy_tín chu_đáo giao hàng nhanh
10958,giày phù hợp giá tiền,1,giày giá tiền
10959,Chất lương sp tot . Chủ shop nhiet tinh lân sau ủng hộ tiep . Giao hàng nhanh,1,chất lương sản_phẩm tottenham chủ shop nhiet tinh lân ủng_hộ tiep giao hàng nhanh
10960, Đóng gói sản phẩm rất đẹp và chắc chắn.   Thời gian giao hàng rất nhanh. Shop phục vụ rất tốt,1,đóng_gói sản_phẩm đẹp giao hàng nhanh shop phục_vụ tốt
10961," Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
Rất ưng về sp của Shop ",1,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp ưng về sản_phẩm shop
10962,Cuốn Sách Tuyệt Vời Đối Với MìnhĐây là cuốn sách đã lấy đi nhiều nước mắt của tôi. Cuốn sách này khiến tôi nhìn lại bản thân mình và so sánh bản thân với những nhân vật tuyệt diệu kia. Dù là nhân vật do chú Ánh tạo ra nhưng khi đọc tôi tưởng chừng như cô bé bán bong bóng tôi thấy trên đường chú bán kẹo kéo ở trường cũ của tôi. Những thầy cô tận tuỵ dạy cho chúng tôi. Tôi đã quá nhập tâm và tâm tư tình cảm tâm lý nhân vật và cứ khóc thôi. Khóc vì cảm phục những con người ấy vì ngưỡng mộ tâm hồn đẹp đẽ cao cả của họ. Nhân vật Thường Tài Khôn Thuỷ Tiên Đạt bà Tuệ chính những nhân vật đó đã cho tôi thấy nhiều mặt của xã hội nhiều hoàn cảnh khác nhau. Nhưng họ lại có một mối quan hệ mật thiết với nhau... Nếu không có được cuốn sách này chắc tôi sẽ tiếc lắm.,0,sách tuyệt_vời mìnhđây sách đi nhiều nước_mắt sách so_sánh nhân_vật tuyệt_diệu kia dù nhân_vật ánh đọc tưởng_chừng_như bé bán bong_bóng thấy trên đường bán kẹo kéo trường cũ thầy cô tận_tụy dạy cho nhập_tâm tâm_tư tình_cảm tâm_lý nhân_vật khóc thôi khóc cảm_phục con_người ngưỡng_mộ tâm_hồn đẹp đẻ cao_cả nhân_vật tài khôn thủy_tiên_bà tuệ chính nhân_vật cho thấy nhiều mặt xã_hội nhiều hoàn_cảnh một quan_hệ mật_thiết không được sách tiếc lắm
10963,"Tôi đã mua cuốn này cùng với 2 cuốn sơ cấp (12) 2 cuốn trung cấp I (12). Nhận thấy: 
4 cuốn đầu nội dung ok do MCBooks đã dịch nguyên xi từ bản gốc, thì cuốn này (trung cấp II tập 2) là một bản lỗi do không giữ nguyên bản gốc. Thứ tự bài học bị đảo lộn, bị cắt xén, dịch sang tiếng Việt một số từ không chuẩn, thậm chí sai. Một số từ nguyên bị chú thich sai như verb thành adjective và ngược lại. 


Tôi đoán do người mua đã không vào  nghe audios của MCBooks nên họ mới làm vậy, để ép người mua phải cài ứng dung MCBooks. 


Người ta toàn các chuyên gia ngôn ngữ đã bỏ công viết sách, thứ tự các bài cũng là một sự tính toán rồi, các ông thay đổi thứ tự đã sai, lại còn cắt xén bài thì thật đáng chê.


Chưa kể chất lượng đóng sách không tốt, đọc nửa cuốn  là gáy bắt đầu bung và thậm chí rơi ra vài trang (kể cả 4 cuốn đầu cũng vậy). 


Khuyên mọi người mua 4 cuốn đầu học là ok, từ bộ trung cấp II trở đi có thể tìm sách gốc in ra mà học cho chuẩn. Có google thì biết phải tìm sao rồi đấy. 

Ngoài ra nên trang bị thên cuốn từ điển Hiện Đại Hán Việt Từ Điển (bản gốc) để tra từ nguyên cho chính xác, ngay cả 4 cuốn đầu cũng thỉnh thoảng có lỗi. 

À mà đây chỉ là lời khuyên cho những người tự học thôi nhé. 


1 sao!",0,mua 2 sơ_cấp 12 2 trung_cấp i 12 thấy 4 đầu nội_dung được mcbooks dịch nguyên_xi bản_gốc trung_cấp ii tập 2 một lỗi không nguyên_bản_gốc thứ tự bài_học đảo_lộn cắt_xén dịch tiếng việt không chuẩn sai nguyên thich sai như verb thành adjective ngược_lại đoán mua không audios mcbooks nên làm vậy ép mua phải cài ứng dung mcbooks ta toàn chuyên_gia ngôn_ngữ bỏ công viết sách thứ tự một tính_toán rồi thứ tự sai cắt_xén chê chất_lượng đóng sách không tốt đọc nửa gáy bung rơi trang 4 đầu khuyên mua 4 đầu học được trung_cấp ii trở đi sách gốc in học cho chuẩn google biết phải rồi đấy nên trang_bị thên từ_điển hiện_đại hán việt từ_điển bản_gốc tra nguyên cho chính_xác 4 đầu lỗi chỉ khuyên cho học 1
10964,Bên shop thông báo cho mình hết phấn gấu xong chuyển sang phấn vịt sau shop cũng thông báo hêt phấn vịt chuyển sang phấn của 3ce. Chất lượng phấn không tốt lắm nói kiềm dầu nhưng hầu như kiềm dầu chỉ được tầm 30p là thấy da mặt đầy dầu. Lỗ của hộp phấn bên trong quá bé nên lượng phấn lấy ra ko nhiều rất mất thời gian. phải dùng cọ phấn phủ.,0,shop thông_báo cho hết phấn gấu xong phấn vịt shop thông_báo hêt phấn vịt phấn 3 ce chất_lượng phấn không tốt lắm kiềm dầu hầu_như kiềm dầu chỉ được tầm 30 p_thấy da mặt dầu lỗ hộp phấn bé nên phấn không nhiều phải dùng cọ phấn_phủ
10965,Giày đẹp nhưng nên đặt lớn hơn từ 1 đến 2 size để mang cho thoải mái hơn,1,giày đẹp nên đặt hơn 1 2 size mang cho thoải_mái hơn
10966,Chất lượng tốt lưỡi kiếm bằng inox cứng và dau,1,chất_lượng tốt lưỡi kiếm inox cứng dau
10967,2 lần mua hàng mình đều ưng ý. Giá rẻ một nửa so với mua ngoài,1,2 lần mua hàng ưng_ý giá rẻ một nửa mua
10968,Chất lượng sp ko tốt   mới rửa tay đụng nước xíu mà đã dzô nước Chất lượng sản phẩm kém Không đáng tiền,0,chất_lượng sản_phẩm không tốt rửa đụng nước xíu dzô chất_lượng sản_phẩm kém không tiền
10969, Chất lượng sản phẩm tuyệt vời0k,1,chất_lượng sản_phẩm tuyệt vời0k
10970,Mẫu mã vừa lòng nhưng mình đặt size hơi kích chân liên lạc với shop để đổi nhưng shop ko hợp tác . Không bao giờ mua nữa ,0,mẫu_mã vừa_lòng đặt size hơi kích chân liên_lạc shop đổi shop không hợp_tác không mua
10971,Hoàn thiện khá tốt. Cầm chắc chắn. ,1,hoàn_thiện tốt cầm
10972,Giao hàng 2 lần mới nhận được đầy đủ mà khi mở hàng ra xem thì 1 cái mới và 1 cái đã bị thay nhọn và xước rất nhiều..mình ko muốn bêu xấu shop nhưng đề nghị shop đã làm ăn phải đoàng hoàng..cảm ơn,0,giao hàng 2 lần được đầy_đủ hàng 1 1 thay nhọn xước nhiều không bêu_xấu shop đề_nghị shop làm_ăn phải đoàng hoàng
10973,Mới mua về đã súc cái hột quay đồng hồ. Bi6 bô nước vs ại dây mới đeo 1 ngày đã súc. Đóng gói sản phẩm rất kém Chất lượng sản phẩm rất kém,0,mua về súc hột đồng_hồ bi6 bô ại dây đeo 1 súc đóng_gói sản_phẩm kém chất_lượng sản_phẩm kém
10974,Sản phẩm rất tốt.. Tất cả đều hài lòng cho đến khi đếm và xem lại danh sách sản phẩm!!!!!!! Mình mua tổng cộng 4 đôi  vs tổng tiền là 422k. Vậy mà chỉ giao có 3 đôi... Bên shop xem lại đơn hàng giùm mình.....,0,sản_phẩm tốt hài_lòng cho đếm danh_sách sản_phẩm mua tổng_cộng 4 đôi tổng_tiền 422 k chỉ giao 3 đôi shop đơn hàng giúp
10975,Giao hàng nhanh tích tắc. Chất lượng hàng thì chưa dùng nên chưa đánh giá được,1,giao hàng nhanh tích_tắc chất_lượng hàng dùng nên được
10976,Như điên ấy đặt màu trắng lại gửi màu hồng. Bực cả mình,0,như_điên đặt màu trắng gửi màu hồng bực
10977, Mua ở đây lần nào cũng ok về chất lượng. Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1,mua lần được về chất_lượng đóng_gói sản_phẩm đẹp giao hàng nhanh
10978,Hàng cũng đc. Sz bé so với số thực tế khoảng 2sz,0,hàng được size bé 2 sz
10979,Tốt lắm bạn ê,1,tốt lắm ê
10980,hinhf ảnh có khác ó với sản phẩm,0,hinhf ảnh sản_phẩm
10981,Ngũ cốc ngon lắm trộn với sữa chua kg đường ăn hết xảy luôn sẽ ủng hộ tiếp ,1,ngũ_cốc ngon lắm trộn sữa_chua không đường ăn hết xảy ủng_hộ tiếp
10982,Bỉm kém chất lượng.k fai hàng thật ,0,bỉm kém chất_lượng không phải hàng
10983,Đặt size 7 giao size 6 dép khá chật ngoài cái keo bền thì tạm đc,0,đặt size 7 giao size 6 dép chật ngoài keo bền tạm được
10984," Thời gian giao hàng rất nhanh
Hôm trc mua màu A06 kiểu màu hơi đất nên nay mua A07 packaging vẫn rất đẹp màu son hơi thiên hồng tươi bánh bèo hơn A06 màu ảnh đăng lên shopee bị giảm chất lượng nên tối hơn ở ngoài",1,giao hàng nhanh hôm mua màu a06 kiểu màu hơi đất nên mua a07 packaging đẹp màu son hơi thiên hồng tươi bánh_bèo hơn a06 màu ảnh đăng shopee chất_lượng nên tối hơn
10985,Tiền nào của ấy chất khá ok!  Đóng gói sản phẩm rất đẹp và chắc chắn  Thời gian giao hàng rất nhanh,1,tiền chất được đóng_gói sản_phẩm đẹp giao hàng nhanh
10986,San phẩm xâu chất lượng không như mong muôn,0,san phẩm xâu chất_lượng không như mong muôn
10987,Máy ko xây đc lừa đảo,0,máy không xây được lừa_đảo
10988,Đóng gói đẹp :) chất lượng rất hài lòng sẽ ủng hộ shop dài dài ,1,đóng_gói đẹp chất_lượng hài_lòng ủng_hộ shop
10989, Chất lượng sản phẩm tuyệt vời  nhưng có điều mang vô bị bành ra hơi xấu  còn lại là rất tuyệt vời,1,chất_lượng sản_phẩm tuyệt_vời mang vô bành hơi xấu tuyệt_vời
10990,Ốp bị xước ,0,ốp xước
10991,Chất lượng trên tầm giá,1,chất_lượng trên tầm giá
10992,Giày đẹp lắm shopsẽ còn ủng hộ shop hihi,1,giày đẹp lắm shopsẽ ủng_hộ shop hi_hi
10993,Mình thích mùi Đào hơn cả 2 không giữ hương được lâu lắm trên da mình dù gì cũng tiền nào của đó nên không đòi hỏi gì nhiều. Bao bì dễ thương nhỏ gọn mang theo touch up tiện,1,thích mùi đào hơn 2 không hương được lâu lắm trên da dù tiền nên không đòi_hỏi nhiều bao_bì dễ_thương gọn mang touch up tiện
10994,Giá rẻ  Chất lượng sản phẩm tuyệt vời.  Shop phục vụ rất tốt Rất đáng tiền.  Chỉ ko ưng màu cho lắm vì hết màu m thích. ,1,giá rẻ chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tốt tiền chỉ không ưng màu cho lắm hết màu mày thích
10995,Ngon lắm luôn.😜😘,1,ngon lắm
10996,Sp ok. Đóng gói ok,1,sản_phẩm được đóng_gói được
10997,Mặt tiếp xúc với tóc ko chống dính tốt ko trơn. Máy nóng kém,0,mặt tiếp_xúc tóc không chống dính tốt không trơn máy nóng kém
10998,"Shop rất nhiệt tình, hàng ngon bổ rẻ 
Đóng hàng cẩn thận chắc chắn
",1,shop nhiệt_tình hàng ngon bổ rẻ đóng hàng cẩn_thận
10999,K thấy có thẻ bảo hành. Còn lại rất ok.  Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,1,không thấy thẻ bảo_hành được giao hàng nhanh giao hàng nhanh
11000,Đóng gói sp tôt shop phục vụ khá tốt ,1,đóng_gói sản_phẩm tôt shop phục_vụ tốt
11001,Sp may lỗi quá. Không thì cũng tạm dk. ,0,sản_phẩm may lỗi không tạm được
11002,Mới ktra thử thì ok. Hi vọng là bền.  Đóng gói sản phẩm rất đẹp và chắc chắn,1,kiểm_tra thử được chào vọng bền đóng_gói sản_phẩm đẹp
11003,Ngoài đẹp  hơn  nữa  ủng  hộ  shop dài  ,1,đẹp ủng_hộ shop
11004,Làm  ăn  không  uy tín  giao lộn  mà  không  dỗi  số  lớn  cho khách ,1,làm_ăn_không uy_tín giao lộn không dỗi cho khách
11005, Shop phục vụ rất kém Thời gian giao hàng rất chậm Rất không đáng tiền Shop phục vụ rất kém Đóng gói sản phẩm rất kém,0,shop phục_vụ kém giao hàng chậm không tiền shop phục_vụ kém đóng_gói sản_phẩm kém
11006,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Shop bán phải nói cực rẻ và chất lượng rất tốt <3 ,1,đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh shop bán phải cực rẻ chất_lượng tốt ️
11007,Bếp quá đểu quảng cáo không khói nhưng khói như hun chuột rồi cháy bùng bùng tý nữa thì cháy nhá phí tiền mua cái bếp này,0,bếp đểu quảng_cáo không khói khói như hôn chuột rồi cháy bùng_bùng tý cháy nhá phí tiền mua bếp
11008," Chất lượng sản phẩm tuyệt vời Rất đáng tiền
Sản phẩm y hình nc ưng ý",1,chất_lượng sản_phẩm tuyệt_vời tiền sản_phẩm y hình ưng_ý
11009, Chất lượng sản phẩm rất kémhàng giao ko đúng hãng. Shop phục vụ rất kém. Phải mất phí trả hàng lại. ,0,chất_lượng sản_phẩm kémhàng giao không đúng hãng shop phục_vụ kém phải mất phí hàng
11010,"❤Cảm nhận đầu tiên là bút siêu đẹp luôn nhé 
👍Viết trơn, đều mực, cầm chắc tay dễ sử dụng 
📑Màu đẹp rất vừa ý luôn 
😊Quyết tâm sắm cả bộ 20 màu của shop 😊
 ☀Mong shop nhập thật nhiều để em có thể hoàn thành tâm niệm ☀",1,cảm_nhận bút siêu đẹp viết trơn mực cầm_chắc dễ màu đẹp vừa_ý quyết_tâm sắm 20 màu shop mong shop nhập nhiều hoàn_thành_tâm_niệm
11011,Giao hàng nhanh hại sử dụng xa.Cảm ơn shop nhiều,1,giao hàng nhanh hại shop nhiều
11012,sản phẩm rất giống mẫu. đẹp lm ạ. cảm ơn shop nhiều.😘😘,1,sản_phẩm giống mẫu đẹp shop nhiều
11013,Sáp mềm êm êm bền lâu trôi chính hiệu.,1,sáp mềm êm êm bền lâu trôi chính_hiệu
11014," Chất lượng sản phẩm tuyệt vời
Mặc vừa in",1,chất_lượng sản_phẩm tuyệt_vời mặc in
11015,Son màu đẹp  chất lượng nhưng vỏ hơi trầy và cũ. Đóng gói sản phẩm chắc chắn,1,son màu đẹp chất_lượng vỏ hơi trầy cũ đóng_gói sản_phẩm
11016,Hàng hóa đã nhận được hậu cần rất nhanh và hàng hóa rất tốt. Nó rất thuận tiện để mua những thứ rất hạnh phúc!,1,hàng_hóa được hậu_cần nhanh hàng_hóa tốt thuận_tiện mua hạnh_phúc
11017,"Mình mua màu đỏ cam cũng lâu rồi nhưng chẳng dùng nữa.thiết kế thì có vẻ đáng yêu và là dạng bút nên khá tiện nhưng son trôi màu rất nhanh. Son có vẻ khá nhiều dưỡng nhưng mình vẫn thấy bị khô môi. 
Nói chung nếu có mua các bạn nên cân nhắc kĩ.
Mình mua mà cuối cũng cũng chẳng dùng đc. Tiếc quá",0,mua màu đỏ cam lâu rồi chẳng dùng thiết_kế yêu dạng bút nên tiện son trôi màu nhanh son nhiều dưỡng thấy khô môi mua nên cân_nhắc kĩ mình mua chẳng dùng được tiếc
11018,Váy chất len đẹp. Mặc vừa chiều ngang do len co giãn. Nhưng váy này chỉ dành cho bé dưới 3t thôi. Bé nhà mình 4t cao 102cm mặc vào thành áo chứ k còn là váy nữa.,0,váy chất len đẹp mặc chiều ngang len co_giãn váy chỉ dành cho bé dưới 3 t bé 4 t 102 cm mặc thành áo không váy
11019,Hàng chuẩn đẹp như các bình trước mình vẫn mua mà giá thì siêu siêu rẻ bình 250ml mà có 50k. Nếu biết từ đầu thì đã đặt của shop 20 bình rồi hihi.,1,hàng chuẩn đẹp như bình mua giá siêu siêu rẻ bình 250 ml 50 k biết đầu đặt shop 20 bình rồi hi_hi
11020, Chất lượng sản phẩm tuyệt vờingon lắm shop ak,1,chất_lượng sản_phẩm tuyệt vờingon lắm shop
11021,1 sao cho cách đóng gói này...sản phẩm khác trong ảnh 1 trời ..k có chữ yong guan và không có vạch như trong mô tả..bóng thì nhẹ tênh ..bóng dành cho con nít đá à....m.n tránh xa cái shop này nhé,0,1 cho đóng_gói sản_phẩm ảnh 1 trời không chữ yong guan không vạch như mô_tả bóng nhẹ bóng dành cho con_nít đá shop
11022,Tôi rất thất vọng về phía nhà cung cấp. Tôi đặt mua Thùng 24 Hộp Sữa Đậu Đen Óc Chó Hạnh Nhân Sahmyook Foods (190ml / Hộp) theo đơn hàng  #961009939 vậy mà lại nhận được chỉ là 24 hộp sữa dung tích 140ml thôi. Không biết phải nói sao nhưng tôi cảm giác như mình đã bị lừa vậy đó.,0,thất_vọng về nhà cung_cấp đặt mua thùng 24 hộp sữa đậu_đen óc chó hạnh_nhân sahmyook foods 190 ml hộp đơn hàng được chỉ 24 hộp sữa dung_tích 140 ml không biết phải cảm_giác như lừa
11023,Tôi chỉ sử dung vài lần thì bị gãy thân đèn rất yếu ớt. Độ sáng ko đủ để đọc sách,0,chỉ sử dung lần gãy thân đèn yếu_ớt độ sáng không đủ đọc sách
11024,"""Mấy con ốc đem về luộc mà ăn chứ để nó bám vào loa kiểu ấy mất thẩ mỹ quá.""",0,mấy ốc đem về luộc ăn_bám loa kiểu thẩ mỹ
11025,Ổn from đc không đẹp như trêb hình nhưng giá v là đc rồi Rất đáng tiền Thời gian giao hàng rất nhanh,1,ổn from được không đẹp như trêb hình giá được rồi tiền giao hàng nhanh
11026,Giáo hàng có chậm trễ nhưng đc cái ưng ý về chất lượng . Kg giống nơi khác giao hàng gần hết date,1,giáo hàng chậm_trễ ưng_ý về chất_lượng không giống giao hàng hết date
11027,Shop đóng gói cẩn thận. Hàng auth check đc hidden tag. Sẽ ủng hộ shop ❤,1,shop đóng_gói cẩn_thận hàng check được hidden tag ủng_hộ shop
11028,Đảm bảo chất lượng cho người muaưng shop ,1,chất_lượng cho muaưng shop
11029,hạt bị vỡ chắc do vận chuyển Chất lượng sản phẩm tuyệt vời,1,hạt vỡ vận_chuyển chất_lượng sản_phẩm tuyệt_vời
11030,Hàng tốt kích cỡ to hơn rất nhiều so với mình xem ở chỗ khác. như thế này thì bé sẽ dùng được lâu hơn. Cảm ơn Shop nhé ! giao hàng nhanh chất lượng tốt  bé ngủ ngoan,1,hàng tốt kích_cỡ to hơn nhiều chỗ như thế này bé dùng được lâu hơn shop giao hàng nhanh chất_lượng tốt bé ngủ ngoan
11031,Nến có mùi rất khó chịu Đóng gói sản phẩm rất đẹp và chắc chắn,0,nến mùi khó_chịu đóng_gói sản_phẩm đẹp
11032,Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1,chất_lượng sản_phẩm tuyệt_vời tiền shop phục_vụ tốt đóng_gói sản_phẩm đẹp giao hàng nhanh
11033,sản phẩm không đúng mô tả thời gian giao hàng quá châmj,0,sản_phẩm không đúng mô_tả giao hàng châmj
11034, Thời gian giao hàng chậm.nhắn tin kêu tư vấn thì ko thèm trả lời khách.cho 2* thái độ phục vụ tư vấn,0,giao hàng chậm nhắn_tin kêu tư_vấn không thèm trả_lời khách cho 2 thái_độ phục_vụ tư_vấn
11035,giao hàng quá nhanh lướt 4g vèo vèo cực kì hài lòng.,1,giao hàng nhanh lướt 4 g cực_kì hài_lòng
11036,Mua online nhưng rất tuyệt vời mặt 32 mm cho nữ đeo rất vừa vặn tks shop nhiều :),1,mua trực_tuyến tuyệt_vời mặt 32 mm cho nữ đeo vặn tks shop nhiều
11037, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh chưa thử nên chưa đánh giá được chất lượng! ,1,đóng_gói sản_phẩm đẹp shop phục_vụ tốt giao hàng nhanh thử nên được chất_lượng
11038,Đóng gói đẹphàng tốtlọc nước rất tốtmua rất đáng tiền,1,đóng_gói đẹphàng tốtlọc tốtmua tiền
11039, rất tuyệt vời!! Chất phấn đánh lên mịn da dã man luôn 😍 bạn nào da ít khuyết điểm nên mua loại này!! Nc là cực thích luôn ❤️❤️❤️ Da trắng mình sài tone 23 thấy khá ổn ,1,tuyệt_vời chất phấn đánh mịn da dã_man da khuyết_điểm nên mua cực thích ️ ️ ️ da trắng xài tone 23 thấy ổn
11040,Bé nhà mình rất thích ngồi địu này địu nhẹ và êm lắm bế con khỏe re à... chủ shop lại tư vấn rất nhiệt tình và dễ thương... like mạnh lun á. Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh. Rất đáng tiền,1,bé thích địu địu nhẹ êm lắm bế khỏe re chủ shop tư_vấn nhiệt_tình dễ_thương thích đóng_gói sản_phẩm đẹp giao hàng nhanh tiền
11041,Giao hàng nhanh. Ok lắm ,1,giao hàng nhanh được lắm
11042,"Giầy đẹp dễ thương
Đáng mua ",1,giày đẹp dễ_thương mua
11043,"Bánh gạo rất ngon. Rán ăn hơi ngấy. Nhưng nấu chung với mì Koreno Jumbo rất hợp! 
Sẽ ủng hộ shop dài dài!",1,bánh gạo ngon rán ăn hơi ngấy nấu mì koreno jumbo hợp ủng_hộ shop
11044,Dùng ok lắm.đóng gói cẩn thận . Đẹp. Giao hàng nhanh.không biết có bền ko nhưng sẽ ủng hộ shop dài dài,1,dùng được lắm đóng_gói cẩn_thận đẹp giao hàng nhanh không biết bền không ủng_hộ shop
11045,Sản phẩm ok nhưng giao hàng hơi chậm chút! 😊,1,sản_phẩm được giao hàng hơi chậm chút
11046,Tiêu đề thì là bí quyết dưỡng da mà nội dung thật sự bên trong toàn kể về cái quái j ấy toàn ăn uống chơi bời ở HQ ntn ra sao ở đâu là nhiều xong tự sự về tác giả là nhiều dưỡng da có nói nhưng thực sự chỉ là cái nhìn bao quát và là quan điểm cá nhân là chính k nên mua đâu các bạn.,0,tiêu_đề bí_quyết dưỡng da nội_dung toàn về quái toàn ăn_uống chơi_bời hàn quốc nhiều xong tự_sự về tác_giả nhiều dưỡng da chỉ bao_quát quan_điểm chính không nên mua
11047, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Sẽ tiếp tục ủng hộ,1,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp shop phục_vụ tốt tiền giao hàng nhanh ủng_hộ
11048, Đóng gói sản phẩm rất đẹp và chắc chắn e nhận được hàng là mở ra xài mask thải độc  cực thích....thanks shop  sp tốt lắm ạ!,1,đóng_gói sản_phẩm đẹp được hàng xài mask thải độc cực thích thanks shop sản_phẩm tốt lắm
11049,Đã hỏi shop đi hỏi lại là xem có màu đen không và shop nói là có shop bảo cứ ghi ở phần ghi chú rồi shop gửi màu đen thế mà giờ vẫn là xanh đen m ghét xanh bực quá,0,shop đi màu đen không shop shop bảo ghi phần ghi_chú rồi shop gửi màu đen xanh đen mày ghét xanh bực
